id,delivery_start,market,target,pred,fold
122395,2025-06-22 00:00:00,Market A,30.316,39.608901127754855,1
122396,2025-06-22 00:00:00,Market B,-1.495,39.77840209940169,1
122397,2025-06-22 00:00:00,Market C,24.019,41.08316632932197,1
122398,2025-06-22 00:00:00,Market F,21.961,42.41905690168673,1
122399,2025-06-22 00:00:00,Market D,23.377,39.03703716101873,1
122400,2025-06-22 00:00:00,Market E,-0.054,38.3608203461432,1
122401,2025-06-22 01:00:00,Market A,29.152,40.4946821840185,1
122402,2025-06-22 01:00:00,Market B,-2.261,26.33032943158626,1
122403,2025-06-22 01:00:00,Market C,20.619,3.366916488969032,1
122404,2025-06-22 01:00:00,Market F,15.769,2.09580950280494,1
122405,2025-06-22 01:00:00,Market D,20.284,1.0348133668927488,1
122406,2025-06-22 01:00:00,Market E,-0.873,-2.0241171579678436,1
122407,2025-06-22 02:00:00,Market A,27.678,-3.691765652615736,1
122408,2025-06-22 02:00:00,Market B,-1.986,-1.876677441667212,1
122409,2025-06-22 02:00:00,Market C,17.454,-3.5509828624226927,1
122410,2025-06-22 02:00:00,Market F,17.224,-4.258118738140247,1
122411,2025-06-22 02:00:00,Market D,17.677,-5.303417089003233,1
122412,2025-06-22 02:00:00,Market E,-0.726,-3.2485973979766385,1
122413,2025-06-22 03:00:00,Market A,24.109,0.10197631556918907,1
122414,2025-06-22 03:00:00,Market B,-2.358,6.960043799364733,1
122415,2025-06-22 03:00:00,Market C,18.088,31.487191282294074,1
122416,2025-06-22 03:00:00,Market F,18.068,54.50972294900261,1
122417,2025-06-22 03:00:00,Market D,18.343,38.56403747850145,1
122418,2025-06-22 03:00:00,Market E,-1.22,41.44430449818221,1
122419,2025-06-22 04:00:00,Market A,24.031,41.05041068466392,1
122420,2025-06-22 04:00:00,Market B,-3.14,38.60211556142573,1
122421,2025-06-22 04:00:00,Market C,16.423,44.760304936751034,1
122422,2025-06-22 04:00:00,Market F,17.84,43.43602251022703,1
122423,2025-06-22 04:00:00,Market D,13.614,39.1908983156025,1
122424,2025-06-22 04:00:00,Market E,-1.613,41.488921947349574,1
122425,2025-06-22 05:00:00,Market A,20.641,36.34226160620821,1
122426,2025-06-22 05:00:00,Market B,-2.725,30.461216032078326,1
122427,2025-06-22 05:00:00,Market C,17.418,17.079738359049063,1
122428,2025-06-22 05:00:00,Market F,17.203,11.287037537749015,1
122429,2025-06-22 05:00:00,Market D,17.78,3.9880804019537095,1
122430,2025-06-22 05:00:00,Market E,-1.637,-3.1209639766905894,1
122431,2025-06-22 06:00:00,Market A,10.066,-4.466197263247075,1
122432,2025-06-22 06:00:00,Market B,-1.853,-4.523452274790181,1
122433,2025-06-22 06:00:00,Market C,15.68,-6.0285901735523595,1
122434,2025-06-22 06:00:00,Market F,16.541,-9.921120578549115,1
122435,2025-06-22 06:00:00,Market D,16.759,-8.101440454172653,1
122436,2025-06-22 06:00:00,Market E,-0.777,-8.658695340282264,1
122437,2025-06-22 07:00:00,Market A,3.346,-9.735848046658354,1
122438,2025-06-22 07:00:00,Market B,-1.902,18.391444674424495,1
122439,2025-06-22 07:00:00,Market C,13.546,41.688699419609705,1
122440,2025-06-22 07:00:00,Market F,12.933,52.79548501274042,1
122441,2025-06-22 07:00:00,Market D,13.305,43.3994561308207,1
122442,2025-06-22 07:00:00,Market E,-0.928,31.129613645018345,1
122443,2025-06-22 08:00:00,Market A,-0.893,25.282866737059713,1
122444,2025-06-22 08:00:00,Market B,-7.564,28.89321224323467,1
122445,2025-06-22 08:00:00,Market C,1.09,27.895153541624293,1
122446,2025-06-22 08:00:00,Market F,1.068,29.96179735001913,1
122447,2025-06-22 08:00:00,Market D,1.089,30.25638737449351,1
122448,2025-06-22 08:00:00,Market E,-5.84,32.23847046603008,1
122449,2025-06-22 09:00:00,Market A,-1.291,29.157441330057914,1
122450,2025-06-22 09:00:00,Market B,-9.821,17.867183887433153,1
122451,2025-06-22 09:00:00,Market C,0.355,9.49377356559296,1
122452,2025-06-22 09:00:00,Market F,-1.025,6.028171733178361,1
122453,2025-06-22 09:00:00,Market D,-0.888,2.2862194263074613,1
122454,2025-06-22 09:00:00,Market E,-8.469,-6.607581059149375,1
122455,2025-06-22 10:00:00,Market A,-1.782,-10.893599171885683,1
122456,2025-06-22 10:00:00,Market B,-10.484,-8.987062243372094,1
122457,2025-06-22 10:00:00,Market C,2.684,-11.157488420507043,1
122458,2025-06-22 10:00:00,Market F,-2.183,-14.741332125715253,1
122459,2025-06-22 10:00:00,Market D,-0.864,-21.461237255813572,1
122460,2025-06-22 10:00:00,Market E,-9.063,-21.34106672764827,1
