id,delivery_start,market,target,pred,fold
131371,2025-08-17 00:00:00,Market A,55.553,50.87765313822473,1
131372,2025-08-17 00:00:00,Market B,27.552,49.33393072962666,1
131373,2025-08-17 00:00:00,Market C,36.494,49.887601317400765,1
131374,2025-08-17 00:00:00,Market F,35.566,70.1372331345297,1
131375,2025-08-17 00:00:00,Market D,34.509,44.20675405642153,1
131376,2025-08-17 00:00:00,Market E,25.946,36.77464465737672,1
131377,2025-08-17 01:00:00,Market A,93.582,32.37954739082523,1
131378,2025-08-17 01:00:00,Market B,21.968,28.397686654084076,1
131379,2025-08-17 01:00:00,Market C,33.153,8.651897245671933,1
131380,2025-08-17 01:00:00,Market F,30.983,3.3984822660052174,1
131381,2025-08-17 01:00:00,Market D,31.02,-9.646107948181736,1
131382,2025-08-17 01:00:00,Market E,22.813,-6.906814726705285,1
131383,2025-08-17 02:00:00,Market A,178.885,9.055337406073377,1
131384,2025-08-17 02:00:00,Market B,26.418,21.885530779590646,1
131385,2025-08-17 02:00:00,Market C,28.341,29.74584398553031,1
131386,2025-08-17 02:00:00,Market F,28.268,18.018036546079546,1
131387,2025-08-17 02:00:00,Market D,29.754,12.94905228206661,1
131388,2025-08-17 02:00:00,Market E,26.404,23.689994693766312,1
131389,2025-08-17 03:00:00,Market A,57.212,38.71160060854281,1
131390,2025-08-17 03:00:00,Market B,18.771,91.27177455284081,1
131391,2025-08-17 03:00:00,Market C,23.872,105.84561364376523,1
131392,2025-08-17 03:00:00,Market F,25.284,112.63723708961079,1
131393,2025-08-17 03:00:00,Market D,24.563,80.24981301566366,1
131394,2025-08-17 03:00:00,Market E,20.396,111.95967246141211,1
131395,2025-08-17 04:00:00,Market A,30.403,107.65625718796333,1
131396,2025-08-17 04:00:00,Market B,20.228,99.64811826488577,1
131397,2025-08-17 04:00:00,Market C,22.632,120.86245490443875,1
131398,2025-08-17 04:00:00,Market F,23.064,96.93666453979333,1
131399,2025-08-17 04:00:00,Market D,22.811,140.28810605941513,1
131400,2025-08-17 04:00:00,Market E,20.634,109.09247647136894,1
131401,2025-08-17 05:00:00,Market A,23.542,136.35122742081796,1
131402,2025-08-17 05:00:00,Market B,21.937,67.88866789837422,1
