id,delivery_start,market,target,pred,fold
128971,2025-08-01 00:00:00,Market A,187.513,169.39013119717526,1
128972,2025-08-01 00:00:00,Market B,46.982,183.00691491156505,1
128974,2025-08-01 00:00:00,Market C,41.244,228.8014380281091,1
128976,2025-08-01 00:00:00,Market F,14.775,275.3469792553257,1
128977,2025-08-01 00:00:00,Market D,37.766,344.1021143063374,1
128979,2025-08-01 00:00:00,Market E,45.856,360.42161522575424,1
128981,2025-08-01 01:00:00,Market A,252.67,310.87963451418614,1
128982,2025-08-01 01:00:00,Market B,51.57,215.36811938657317,1
128984,2025-08-01 01:00:00,Market C,42.822,43.42161189822053,1
128986,2025-08-01 01:00:00,Market F,14.544,36.581536307863125,1
128987,2025-08-01 01:00:00,Market D,41.743,35.96181116806304,1
128989,2025-08-01 01:00:00,Market E,48.958,34.75851045109835,1
128991,2025-08-01 02:00:00,Market A,356.528,40.420811610260465,1
128992,2025-08-01 02:00:00,Market B,47.867,45.4540116590032,1
128994,2025-08-01 02:00:00,Market C,40.776,41.54626479849167,1
128996,2025-08-01 02:00:00,Market F,28.749,48.30093879429377,1
128997,2025-08-01 02:00:00,Market D,43.232,65.74643413009967,1
128999,2025-08-01 02:00:00,Market E,49.799,32.83838571394405,1
129001,2025-08-01 03:00:00,Market A,290.473,49.36295524785583,1
129002,2025-08-01 03:00:00,Market B,52.0,154.60517677166683,1
129004,2025-08-01 03:00:00,Market C,50.022,115.57017996615998,1
129006,2025-08-01 03:00:00,Market F,46.51,171.99377030978494,1
129007,2025-08-01 03:00:00,Market D,49.611,138.36156023155382,1
129009,2025-08-01 03:00:00,Market E,50.813,169.45363541345813,1
129011,2025-08-01 04:00:00,Market A,329.67,166.6936482979471,1
129012,2025-08-01 04:00:00,Market B,49.902,191.0346277140645,1
129014,2025-08-01 04:00:00,Market C,48.076,262.2798604789805,1
129016,2025-08-01 04:00:00,Market F,50.157,281.0005056955683,1
129017,2025-08-01 04:00:00,Market D,51.93,286.3342757280574,1
129019,2025-08-01 04:00:00,Market E,49.056,341.33651086025696,1
129021,2025-08-01 05:00:00,Market A,408.156,262.14990982888196,1
129022,2025-08-01 05:00:00,Market B,51.932,172.1326232026084,1
129024,2025-08-01 05:00:00,Market C,45.236,61.31315598082807,1
129026,2025-08-01 05:00:00,Market F,47.369,39.46592744541294,1
129027,2025-08-01 05:00:00,Market D,47.905,37.17207288906859,1
129029,2025-08-01 05:00:00,Market E,49.244,40.01994556422901,1
129031,2025-08-01 06:00:00,Market A,224.931,40.35753843015153,1
129032,2025-08-01 06:00:00,Market B,53.152,48.1959457041062,1
129034,2025-08-01 06:00:00,Market C,50.105,41.98838346350488,1
