id,delivery_start,market,target,pred,fold
130363,2025-08-10 00:00:00,Market A,50.673,32.40836212211697,1
130364,2025-08-10 00:00:00,Market B,12.054,44.19455067018576,1
130365,2025-08-10 00:00:00,Market C,23.855,36.900244577816416,1
130366,2025-08-10 00:00:00,Market F,23.581,40.425944159386276,1
130367,2025-08-10 00:00:00,Market D,24.329,34.79618388887678,1
130368,2025-08-10 00:00:00,Market E,12.571,35.896071684626065,1
130369,2025-08-10 01:00:00,Market A,37.794,42.29866251503912,1
130370,2025-08-10 01:00:00,Market B,15.994,46.26260248797418,1
130371,2025-08-10 01:00:00,Market C,22.838,15.798884774973883,1
130372,2025-08-10 01:00:00,Market F,23.679,16.73399836782893,1
130373,2025-08-10 01:00:00,Market D,23.748,12.01352159673843,1
130374,2025-08-10 01:00:00,Market E,17.06,17.869130387358336,1
130375,2025-08-10 02:00:00,Market A,60.179,19.337841523718218,1
130376,2025-08-10 02:00:00,Market B,15.912,25.782049247791022,1
130377,2025-08-10 02:00:00,Market C,23.15,21.060796513643567,1
130378,2025-08-10 02:00:00,Market F,23.173,23.4476412618824,1
130379,2025-08-10 02:00:00,Market D,24.289,14.037667315855053,1
130380,2025-08-10 02:00:00,Market E,15.513,16.79117755837528,1
130381,2025-08-10 03:00:00,Market A,74.45,52.05648294970157,1
130382,2025-08-10 03:00:00,Market B,15.95,74.52513345702597,1
130383,2025-08-10 03:00:00,Market C,22.744,105.41344350753648,1
130384,2025-08-10 03:00:00,Market F,21.693,59.63710702188432,1
130385,2025-08-10 03:00:00,Market D,21.886,79.93813686083561,1
130386,2025-08-10 03:00:00,Market E,17.718,57.90163692218137,1
130387,2025-08-10 04:00:00,Market A,65.918,73.3791283500148,1
130388,2025-08-10 04:00:00,Market B,19.461,81.70539059449976,1
130389,2025-08-10 04:00:00,Market C,21.383,98.30678268596593,1
130390,2025-08-10 04:00:00,Market F,22.075,115.91990494011448,1
130391,2025-08-10 04:00:00,Market D,21.78,109.46725012035247,1
130392,2025-08-10 04:00:00,Market E,19.368,187.1354615122723,1
130393,2025-08-10 05:00:00,Market A,66.99,186.16486020542987,1
130394,2025-08-10 05:00:00,Market B,19.956,186.63011110328702,1
130395,2025-08-10 05:00:00,Market C,23.045,49.46933283933602,1
130396,2025-08-10 05:00:00,Market F,22.232,36.82784513311306,1
130397,2025-08-10 05:00:00,Market D,21.908,26.474422661837714,1
130398,2025-08-10 05:00:00,Market E,20.132,33.50740549958046,1
130399,2025-08-10 06:00:00,Market A,69.288,39.86835508354811,1
130400,2025-08-10 06:00:00,Market B,22.847,42.93891750811612,1
130401,2025-08-10 06:00:00,Market C,23.764,37.59387911095891,1
130402,2025-08-10 06:00:00,Market F,25.247,27.77313140525655,1
130403,2025-08-10 06:00:00,Market D,24.491,36.976671701488755,1
130404,2025-08-10 06:00:00,Market E,23.04,39.869537820693104,1
130405,2025-08-10 07:00:00,Market A,70.025,63.05653927934856,1
130406,2025-08-10 07:00:00,Market B,20.451,117.60440084399572,1
130407,2025-08-10 07:00:00,Market C,21.799,153.85266041068746,1
130408,2025-08-10 07:00:00,Market F,21.437,97.93169921603861,1
130409,2025-08-10 07:00:00,Market D,22.024,123.55755797044228,1
130410,2025-08-10 07:00:00,Market E,19.987,129.94648394680956,1
130411,2025-08-10 08:00:00,Market A,15.901,116.37997745834676,1
130412,2025-08-10 08:00:00,Market B,15.053,132.21576283117258,1
130413,2025-08-10 08:00:00,Market C,16.692,146.17591563106697,1
130414,2025-08-10 08:00:00,Market F,15.504,160.72243147590657,1
130415,2025-08-10 08:00:00,Market D,16.716,159.27337071320406,1
130416,2025-08-10 08:00:00,Market E,15.843,132.71771353377164,1
130417,2025-08-10 09:00:00,Market A,14.966,244.31237765198225,1
130418,2025-08-10 09:00:00,Market B,14.719,162.97107637265862,1
130419,2025-08-10 09:00:00,Market C,14.737,39.06217955995147,1
130420,2025-08-10 09:00:00,Market F,15.627,29.057318748889195,1
130421,2025-08-10 09:00:00,Market D,14.825,29.350240145815427,1
130422,2025-08-10 09:00:00,Market E,14.67,19.65700653665934,1
130423,2025-08-10 10:00:00,Market A,19.173,25.26454174415135,1
130424,2025-08-10 10:00:00,Market B,17.679,39.54364469380152,1
130425,2025-08-10 10:00:00,Market C,18.713,38.89158855619924,1
130426,2025-08-10 10:00:00,Market F,18.289,30.062272088789616,1
130427,2025-08-10 10:00:00,Market D,17.818,34.33973784128528,1
130428,2025-08-10 10:00:00,Market E,18.637,47.12295594413094,1
130429,2025-08-10 11:00:00,Market A,25.959,70.43159399539354,1
130430,2025-08-10 11:00:00,Market B,26.273,152.73629525805052,1
130431,2025-08-10 11:00:00,Market C,25.357,185.83937774806333,1
130432,2025-08-10 11:00:00,Market F,25.537,196.11024541149047,1
130433,2025-08-10 11:00:00,Market D,25.467,149.10382235572368,1
130434,2025-08-10 11:00:00,Market E,25.368,158.24220173234878,1
130435,2025-08-10 12:00:00,Market A,29.846,170.5427410162247,1
130436,2025-08-10 12:00:00,Market B,24.262,173.71176210757446,1
130437,2025-08-10 12:00:00,Market C,42.57,193.25534585569673,1
