id,delivery_start,market,target,pred,fold
124335,2025-07-02 00:00:00,Market A,77.408,186.20401550276063,1
124336,2025-07-02 00:00:00,Market B,76.02,197.33983049544,1
124338,2025-07-02 00:00:00,Market C,71.154,174.45693983491603,1
124340,2025-07-02 00:00:00,Market F,67.818,218.9684309455555,1
124341,2025-07-02 00:00:00,Market D,72.617,238.35929455563485,1
124343,2025-07-02 00:00:00,Market E,79.74,232.27924818150393,1
124345,2025-07-02 01:00:00,Market A,91.169,203.44486315125584,1
124346,2025-07-02 01:00:00,Market B,49.658,158.96506508277974,1
124348,2025-07-02 01:00:00,Market C,47.874,67.00743612760499,1
124350,2025-07-02 01:00:00,Market F,44.505,43.14376542246082,1
124351,2025-07-02 01:00:00,Market D,47.393,41.01262466762523,1
124353,2025-07-02 01:00:00,Market E,46.418,38.57561090054455,1
124355,2025-07-02 02:00:00,Market A,130.489,27.978983297537035,1
124356,2025-07-02 02:00:00,Market B,42.117,31.84840263607294,1
124358,2025-07-02 02:00:00,Market C,41.308,38.096556795112356,1
124360,2025-07-02 02:00:00,Market F,43.477,22.426612258249662,1
124361,2025-07-02 02:00:00,Market D,40.747,26.165810006970535,1
124363,2025-07-02 02:00:00,Market E,39.367,38.84886000626922,1
124365,2025-07-02 03:00:00,Market A,95.26,46.1540962286781,1
124366,2025-07-02 03:00:00,Market B,38.67,68.5980964066222,1
124368,2025-07-02 03:00:00,Market C,38.588,77.43774592484546,1
124370,2025-07-02 03:00:00,Market F,39.733,110.42115604139295,1
124371,2025-07-02 03:00:00,Market D,36.589,99.12387374556612,1
124373,2025-07-02 03:00:00,Market E,38.843,92.60991739636263,1
124375,2025-07-02 04:00:00,Market A,128.422,100.5298597717,1
124376,2025-07-02 04:00:00,Market B,40.149,111.88492067580435,1
124378,2025-07-02 04:00:00,Market C,39.336,99.90170318883524,1
124380,2025-07-02 04:00:00,Market F,22.062,111.28697542722267,1
124381,2025-07-02 04:00:00,Market D,-6.077,153.95080615246968,1
124383,2025-07-02 04:00:00,Market E,38.421,133.6787753018614,1
124385,2025-07-02 05:00:00,Market A,68.466,142.08750569951673,1
124386,2025-07-02 05:00:00,Market B,40.813,105.616550464452,1
124388,2025-07-02 05:00:00,Market C,34.97,73.29081656308934,1
124390,2025-07-02 05:00:00,Market F,20.086,160.7406846437373,1
124391,2025-07-02 05:00:00,Market D,22.595,45.625115420036806,1
124393,2025-07-02 05:00:00,Market E,40.236,39.85418988685679,1
124395,2025-07-02 06:00:00,Market A,73.092,35.71799694347466,1
124396,2025-07-02 06:00:00,Market B,54.357,33.011896704020415,1
124398,2025-07-02 06:00:00,Market C,36.325,47.982931163849315,1
124400,2025-07-02 06:00:00,Market F,21.882,43.08534789576986,1
124401,2025-07-02 06:00:00,Market D,25.729,53.19681216526038,1
124403,2025-07-02 06:00:00,Market E,52.652,53.62271185758777,1
124405,2025-07-02 07:00:00,Market A,195.831,56.04818351774978,1
124406,2025-07-02 07:00:00,Market B,46.496,58.4335488964508,1
124408,2025-07-02 07:00:00,Market C,36.934,91.90210062374409,1
124410,2025-07-02 07:00:00,Market F,30.028,122.22274059180194,1
124411,2025-07-02 07:00:00,Market D,30.418,92.43417748680582,1
124413,2025-07-02 07:00:00,Market E,43.081,81.65468075802686,1
124415,2025-07-02 08:00:00,Market A,198.221,108.78742153444095,1
124416,2025-07-02 08:00:00,Market B,30.123,104.39071514096088,1
124418,2025-07-02 08:00:00,Market C,26.766,108.01688603509955,1
124420,2025-07-02 08:00:00,Market F,25.61,120.09541872371113,1
124421,2025-07-02 08:00:00,Market D,25.168,163.65957974879103,1
124423,2025-07-02 08:00:00,Market E,32.722,176.11136052125295,1
124425,2025-07-02 09:00:00,Market A,53.878,123.41449183057533,1
124426,2025-07-02 09:00:00,Market B,26.073,108.66137264120763,1
124428,2025-07-02 09:00:00,Market C,24.506,58.720168174652464,1
124430,2025-07-02 09:00:00,Market F,24.445,35.964111861325755,1
124431,2025-07-02 09:00:00,Market D,23.958,35.17649722943854,1
124433,2025-07-02 09:00:00,Market E,26.062,31.58090193612797,1
124435,2025-07-02 10:00:00,Market A,40.089,27.565279210189587,1
124436,2025-07-02 10:00:00,Market B,24.539,22.18063832114285,1
124438,2025-07-02 10:00:00,Market C,26.139,25.42328709794578,1
124440,2025-07-02 10:00:00,Market F,26.354,35.08890138867046,1
124441,2025-07-02 10:00:00,Market D,24.889,29.189764633436084,1
124443,2025-07-02 10:00:00,Market E,24.195,46.12096165275567,1
124445,2025-07-02 11:00:00,Market A,34.558,37.92042430555953,1
124446,2025-07-02 11:00:00,Market B,35.73,61.89583973218397,1
124448,2025-07-02 11:00:00,Market C,24.181,94.29451470098631,1
124450,2025-07-02 11:00:00,Market F,22.52,85.58145560522024,1
124451,2025-07-02 11:00:00,Market D,23.917,81.77024066771125,1
124453,2025-07-02 11:00:00,Market E,34.419,95.6528500087236,1
124455,2025-07-02 12:00:00,Market A,33.706,75.03484049351313,1
124456,2025-07-02 12:00:00,Market B,38.936,74.03369327067493,1
124458,2025-07-02 12:00:00,Market C,23.482,76.05794808214546,1
124460,2025-07-02 12:00:00,Market F,23.077,99.45941972681493,1
124461,2025-07-02 12:00:00,Market D,23.887,98.5006903875347,1
124463,2025-07-02 12:00:00,Market E,36.038,120.2488149604909,1
124465,2025-07-02 13:00:00,Market A,30.909,106.85636820841862,1
124466,2025-07-02 13:00:00,Market B,32.72,71.31936305045758,1
124468,2025-07-02 13:00:00,Market C,21.521,40.36053947436204,1
124470,2025-07-02 13:00:00,Market F,15.775,34.20962998267511,1
124471,2025-07-02 13:00:00,Market D,20.231,30.02831397754576,1
124473,2025-07-02 13:00:00,Market E,32.343,23.556591935285624,1
124475,2025-07-02 14:00:00,Market A,28.833,24.38267156676545,1
124476,2025-07-02 14:00:00,Market B,30.375,22.60291009895585,1
124478,2025-07-02 14:00:00,Market C,19.907,28.75336422372033,1
124480,2025-07-02 14:00:00,Market F,15.476,19.339137119823594,1
124481,2025-07-02 14:00:00,Market D,19.59,26.424385493416818,1
124483,2025-07-02 14:00:00,Market E,30.233,25.326781215858063,1
124485,2025-07-02 15:00:00,Market A,27.496,31.382006306679784,1
124486,2025-07-02 15:00:00,Market B,31.272,25.569293274842295,1
124488,2025-07-02 15:00:00,Market C,18.081,85.96651169075321,1
124490,2025-07-02 15:00:00,Market F,18.834,90.72938706275986,1
124491,2025-07-02 15:00:00,Market D,18.885,73.39904786419892,1
124493,2025-07-02 15:00:00,Market E,30.874,74.27722692627516,1
