id,delivery_start,market,target,pred,fold
131371,2025-08-17 00:00:00,Market A,55.553,49.63858428449562,1
131372,2025-08-17 00:00:00,Market B,27.552,46.24742326649259,1
131373,2025-08-17 00:00:00,Market C,36.494,47.329715890204355,1
131374,2025-08-17 00:00:00,Market F,35.566,65.2382780718049,1
131375,2025-08-17 00:00:00,Market D,34.509,45.632568256448465,1
131376,2025-08-17 00:00:00,Market E,25.946,38.724846687563655,1
131377,2025-08-17 01:00:00,Market A,93.582,35.69065273955052,1
131378,2025-08-17 01:00:00,Market B,21.968,31.353376300879944,1
131379,2025-08-17 01:00:00,Market C,33.153,17.28326761789128,1
131380,2025-08-17 01:00:00,Market F,30.983,7.456272527218275,1
131381,2025-08-17 01:00:00,Market D,31.02,-2.208024543216901,1
131382,2025-08-17 01:00:00,Market E,22.813,-9.11322130708151,1
131383,2025-08-17 02:00:00,Market A,178.885,1.5624105009060187,1
131384,2025-08-17 02:00:00,Market B,26.418,20.196185258233182,1
131385,2025-08-17 02:00:00,Market C,28.341,22.78941276837983,1
131386,2025-08-17 02:00:00,Market F,28.268,26.739015360333802,1
131387,2025-08-17 02:00:00,Market D,29.754,24.955744491400555,1
131388,2025-08-17 02:00:00,Market E,26.404,33.415901915442376,1
131389,2025-08-17 03:00:00,Market A,57.212,42.08017718938065,1
131390,2025-08-17 03:00:00,Market B,18.771,89.98797350518277,1
131391,2025-08-17 03:00:00,Market C,23.872,102.02779000797173,1
131392,2025-08-17 03:00:00,Market F,25.284,77.76462069167955,1
131393,2025-08-17 03:00:00,Market D,24.563,66.52334212430952,1
131394,2025-08-17 03:00:00,Market E,20.396,111.77607463041812,1
131395,2025-08-17 04:00:00,Market A,30.403,117.86795747861294,1
131396,2025-08-17 04:00:00,Market B,20.228,128.39089199667916,1
131397,2025-08-17 04:00:00,Market C,22.632,140.73023458243532,1
131398,2025-08-17 04:00:00,Market F,23.064,116.42511159828972,1
131399,2025-08-17 04:00:00,Market D,22.811,147.28733239936835,1
131400,2025-08-17 04:00:00,Market E,20.634,90.08353065138297,1
131401,2025-08-17 05:00:00,Market A,23.542,182.28696049930994,1
131402,2025-08-17 05:00:00,Market B,21.937,83.97999671323446,1
131403,2025-08-17 05:00:00,Market C,22.289,22.675500240030114,1
131404,2025-08-17 05:00:00,Market F,21.346,18.59901084823032,1
131405,2025-08-17 05:00:00,Market D,23.175,12.901264823565135,1
131406,2025-08-17 05:00:00,Market E,21.735,9.952715560727434,1
131407,2025-08-17 06:00:00,Market A,21.507,9.87184644574414,1
131408,2025-08-17 06:00:00,Market B,21.486,21.605672595091985,1
131409,2025-08-17 06:00:00,Market C,22.217,22.06839157382204,1
131410,2025-08-17 06:00:00,Market F,21.286,14.709075296359536,1
131411,2025-08-17 06:00:00,Market D,22.238,27.011836527651695,1
131412,2025-08-17 06:00:00,Market E,21.339,37.25222760345618,1
131413,2025-08-17 07:00:00,Market A,20.74,62.987169157046324,1
131414,2025-08-17 07:00:00,Market B,20.782,880.0526955309068,1
131415,2025-08-17 07:00:00,Market C,21.056,162.5655822421599,1
131416,2025-08-17 07:00:00,Market F,20.066,129.09791555657148,1
131417,2025-08-17 07:00:00,Market D,21.264,136.43326535796012,1
131418,2025-08-17 07:00:00,Market E,21.163,165.2177134323067,1
131419,2025-08-17 08:00:00,Market A,16.07,186.65066649580362,1
131420,2025-08-17 08:00:00,Market B,16.065,198.69686312477037,1
131421,2025-08-17 08:00:00,Market C,17.398,254.3810392445093,1
131422,2025-08-17 08:00:00,Market F,15.966,288.87839130344594,1
131423,2025-08-17 08:00:00,Market D,17.108,356.04482080352693,1
131424,2025-08-17 08:00:00,Market E,17.308,290.5923433117167,1
131425,2025-08-17 09:00:00,Market A,13.234,235.0732428023452,1
131426,2025-08-17 09:00:00,Market B,13.206,196.71578600395046,1
131427,2025-08-17 09:00:00,Market C,14.696,38.47841776958661,1
131428,2025-08-17 09:00:00,Market F,15.696,27.018455744478963,1
131429,2025-08-17 09:00:00,Market D,15.919,24.8881663485613,1
131430,2025-08-17 09:00:00,Market E,13.685,29.37330122313967,1
131431,2025-08-17 10:00:00,Market A,7.961,31.138289392102372,1
131432,2025-08-17 10:00:00,Market B,7.117,36.46858994879486,1
131433,2025-08-17 10:00:00,Market C,17.927,37.78848391214456,1
131434,2025-08-17 10:00:00,Market F,17.217,64.11795305521424,1
131435,2025-08-17 10:00:00,Market D,16.036,18.689851570208937,1
131436,2025-08-17 10:00:00,Market E,6.75,20.78864240117608,1
131437,2025-08-17 11:00:00,Market A,12.221,80.05652406403317,1
131438,2025-08-17 11:00:00,Market B,11.394,1401.675076246294,1
131439,2025-08-17 11:00:00,Market C,27.177,194.431255727568,1
131440,2025-08-17 11:00:00,Market F,27.451,176.2165608408692,1
131441,2025-08-17 11:00:00,Market D,25.576,196.71557492606945,1
131442,2025-08-17 11:00:00,Market E,11.294,210.76908064267573,1
131443,2025-08-17 12:00:00,Market A,27.828,261.1877787934015,1
131444,2025-08-17 12:00:00,Market B,23.174,253.89281083528812,1
131445,2025-08-17 12:00:00,Market C,45.534,234.8640891117452,1
131446,2025-08-17 12:00:00,Market F,43.753,226.7662313733227,1
131447,2025-08-17 12:00:00,Market D,41.978,251.99906217355047,1
131448,2025-08-17 12:00:00,Market E,24.261,249.39335420165187,1
131449,2025-08-17 13:00:00,Market A,34.773,199.95849940736775,1
131450,2025-08-17 13:00:00,Market B,28.837,178.75641156863512,1
131451,2025-08-17 13:00:00,Market C,63.529,40.163889245273424,1
