id,delivery_start,market,target,pred,fold
122395,2025-06-22 00:00:00,Market A,30.316,33.510837210093314,1
122396,2025-06-22 00:00:00,Market B,-1.495,32.90072354499034,1
122397,2025-06-22 00:00:00,Market C,24.019,31.472707478353286,1
122398,2025-06-22 00:00:00,Market F,21.961,31.636966229798592,1
122399,2025-06-22 00:00:00,Market D,23.377,34.05705506610417,1
122400,2025-06-22 00:00:00,Market E,-0.054,30.54789618046335,1
122401,2025-06-22 01:00:00,Market A,29.152,28.291134228027147,1
122402,2025-06-22 01:00:00,Market B,-2.261,11.960168456361949,1
122403,2025-06-22 01:00:00,Market C,20.619,3.04475038632107,1
122404,2025-06-22 01:00:00,Market F,15.769,2.008659664568235,1
122405,2025-06-22 01:00:00,Market D,20.284,0.27526963110601343,1
122406,2025-06-22 01:00:00,Market E,-0.873,-2.1776804024473932,1
122407,2025-06-22 02:00:00,Market A,27.678,-4.253523625591171,1
122408,2025-06-22 02:00:00,Market B,-1.986,-4.755873303548299,1
122409,2025-06-22 02:00:00,Market C,17.454,-4.528154146479402,1
122410,2025-06-22 02:00:00,Market F,17.224,-5.347263556674683,1
122411,2025-06-22 02:00:00,Market D,17.677,-7.29113482058461,1
122412,2025-06-22 02:00:00,Market E,-0.726,-6.405041018569321,1
122413,2025-06-22 03:00:00,Market A,24.109,-5.510631307963386,1
122414,2025-06-22 03:00:00,Market B,-2.358,10.326479694893209,1
122415,2025-06-22 03:00:00,Market C,18.088,44.782057482928934,1
122416,2025-06-22 03:00:00,Market F,18.068,42.49178146204028,1
122417,2025-06-22 03:00:00,Market D,18.343,38.09495469581306,1
122418,2025-06-22 03:00:00,Market E,-1.22,34.1647031081086,1
122419,2025-06-22 04:00:00,Market A,24.031,40.47208815033953,1
122420,2025-06-22 04:00:00,Market B,-3.14,34.80531725887536,1
122421,2025-06-22 04:00:00,Market C,16.423,35.88486912462785,1
122422,2025-06-22 04:00:00,Market F,17.84,33.2133091035854,1
122423,2025-06-22 04:00:00,Market D,13.614,34.5904116340174,1
122424,2025-06-22 04:00:00,Market E,-1.613,37.84250153917114,1
122425,2025-06-22 05:00:00,Market A,20.641,37.207070708428866,1
122426,2025-06-22 05:00:00,Market B,-2.725,20.24513856666394,1
122427,2025-06-22 05:00:00,Market C,17.418,13.382662702711478,1
122428,2025-06-22 05:00:00,Market F,17.203,5.549092323670742,1
122429,2025-06-22 05:00:00,Market D,17.78,0.6269027479875575,1
122430,2025-06-22 05:00:00,Market E,-1.637,-3.805318347989669,1
122431,2025-06-22 06:00:00,Market A,10.066,-10.00257615711385,1
122432,2025-06-22 06:00:00,Market B,-1.853,-8.729975443859047,1
122433,2025-06-22 06:00:00,Market C,15.68,-7.775746263502668,1
122434,2025-06-22 06:00:00,Market F,16.541,-8.179110738386171,1
122435,2025-06-22 06:00:00,Market D,16.759,-0.8795968815478332,1
122436,2025-06-22 06:00:00,Market E,-0.777,-3.046145697462002,1
122437,2025-06-22 07:00:00,Market A,3.346,2.3042097067338148,1
122438,2025-06-22 07:00:00,Market B,-1.902,23.61325447126888,1
122439,2025-06-22 07:00:00,Market C,13.546,52.98782350059675,1
122440,2025-06-22 07:00:00,Market F,12.933,49.14394783429285,1
122441,2025-06-22 07:00:00,Market D,13.305,47.65432074558567,1
122442,2025-06-22 07:00:00,Market E,-0.928,34.25530245309957,1
122443,2025-06-22 08:00:00,Market A,-0.893,35.51459288101188,1
122444,2025-06-22 08:00:00,Market B,-7.564,34.18523898412322,1
122445,2025-06-22 08:00:00,Market C,1.09,32.291443620680226,1
122446,2025-06-22 08:00:00,Market F,1.068,30.10036419163335,1
122447,2025-06-22 08:00:00,Market D,1.089,31.437111777890237,1
122448,2025-06-22 08:00:00,Market E,-5.84,33.32780639692032,1
122449,2025-06-22 09:00:00,Market A,-1.291,36.054317674227505,1
122450,2025-06-22 09:00:00,Market B,-9.821,13.05360286909135,1
122451,2025-06-22 09:00:00,Market C,0.355,5.073268195728879,1
122452,2025-06-22 09:00:00,Market F,-1.025,2.3422117477182383,1
122453,2025-06-22 09:00:00,Market D,-0.888,-0.24738025414990972,1
122454,2025-06-22 09:00:00,Market E,-8.469,-6.597957044150284,1
122455,2025-06-22 10:00:00,Market A,-1.782,-12.68678371658524,1
122456,2025-06-22 10:00:00,Market B,-10.484,-16.557810858457046,1
122457,2025-06-22 10:00:00,Market C,2.684,-12.506689235253845,1
122458,2025-06-22 10:00:00,Market F,-2.183,-9.153133311557347,1
122459,2025-06-22 10:00:00,Market D,-0.864,-1.716002722554279,1
122460,2025-06-22 10:00:00,Market E,-9.063,-1.9964574517607971,1
122461,2025-06-22 11:00:00,Market A,-2.968,-6.5075006073332275,1
122462,2025-06-22 11:00:00,Market B,-11.319,-0.31800665777617354,1
122463,2025-06-22 11:00:00,Market C,9.632,35.02448719751669,1
122464,2025-06-22 11:00:00,Market F,8.411,48.51932929854875,1
122465,2025-06-22 11:00:00,Market D,4.973,44.98333429433122,1
122466,2025-06-22 11:00:00,Market E,-10.367,38.75548244400129,1
122467,2025-06-22 12:00:00,Market A,-2.887,32.264949204144955,1
122468,2025-06-22 12:00:00,Market B,-11.368,30.155504397619932,1
122469,2025-06-22 12:00:00,Market C,13.0,34.038295188375415,1
122470,2025-06-22 12:00:00,Market F,3.523,36.48346385939314,1
122471,2025-06-22 12:00:00,Market D,6.204,38.1858159126281,1
122472,2025-06-22 12:00:00,Market E,-10.318,36.355683161985525,1
122473,2025-06-22 13:00:00,Market A,-3.088,41.02476343416155,1
122474,2025-06-22 13:00:00,Market B,-9.969,23.857364674530974,1
122475,2025-06-22 13:00:00,Market C,11.989,8.1687181604686,1
122476,2025-06-22 13:00:00,Market F,0.422,4.059838709759859,1
122477,2025-06-22 13:00:00,Market D,5.289,-1.9133201919762968,1
122478,2025-06-22 13:00:00,Market E,-9.293,0.9734500669950066,1
122479,2025-06-22 14:00:00,Market A,-1.79,-5.366182970744703,1
122480,2025-06-22 14:00:00,Market B,-9.082,1.5570795578621528,1
122481,2025-06-22 14:00:00,Market C,14.226,8.275787431084517,1
122482,2025-06-22 14:00:00,Market F,-12.755,8.015232452290448,1
122483,2025-06-22 14:00:00,Market D,6.819,18.203416432022408,1
122484,2025-06-22 14:00:00,Market E,-8.119,17.669727213911898,1
122485,2025-06-22 15:00:00,Market A,-2.195,5.128375055444607,1
122486,2025-06-22 15:00:00,Market B,-8.004,36.30111499659195,1
122487,2025-06-22 15:00:00,Market C,12.105,75.54922182958127,1
122488,2025-06-22 15:00:00,Market F,-17.219,61.71302813543822,1
122489,2025-06-22 15:00:00,Market D,-7.929,54.75052791887902,1
122490,2025-06-22 15:00:00,Market E,-7.627,50.941375859348376,1
122491,2025-06-22 16:00:00,Market A,-1.561,51.21899286817301,1
122492,2025-06-22 16:00:00,Market B,-7.623,51.10637724662138,1
122493,2025-06-22 16:00:00,Market C,11.862,43.912793266518186,1
122494,2025-06-22 16:00:00,Market F,-20.576,45.39696695902914,1
122495,2025-06-22 16:00:00,Market D,1.311,45.36060199059303,1
122496,2025-06-22 16:00:00,Market E,-6.453,50.234335650387465,1
122497,2025-06-22 17:00:00,Market A,-0.55,50.98501915273708,1
122498,2025-06-22 17:00:00,Market B,-5.353,31.798176649634758,1
122499,2025-06-22 17:00:00,Market C,7.94,11.854905605927854,1
122500,2025-06-22 17:00:00,Market F,-19.091,4.554097307070364,1
122501,2025-06-22 17:00:00,Market D,-0.547,4.3147087957975,1
122502,2025-06-22 17:00:00,Market E,-4.537,5.724669137022062,1
122503,2025-06-22 18:00:00,Market A,16.547,10.93917687510256,1
122504,2025-06-22 18:00:00,Market B,-3.563,15.401220254742228,1
122505,2025-06-22 18:00:00,Market C,15.934,27.914977244573258,1
122506,2025-06-22 18:00:00,Market F,-13.55,29.91730047859881,1
122507,2025-06-22 18:00:00,Market D,-8.589,22.015725348984297,1
122508,2025-06-22 18:00:00,Market E,-2.234,21.935762420606796,1
